time,open,high,low,close,tick_volume,spread,real_volume,date
1646870400,1.41832,1.42329,1.40045,1.40252,139097.0,0,0.0,2022-03-10
1646956800,1.40205,1.40931,1.38575,1.39135,130509.0,0,0.0,2022-03-11
1647216000,1.38942,1.40664,1.38826,1.40308,109197.0,0,0.0,2022-03-14
1647302400,1.40286,1.41612,1.39694,1.39798,116744.0,0,0.0,2022-03-15
1647388800,1.39769,1.40295,1.39416,1.39865,134467.0,0,0.0,2022-03-16
1647475200,1.39831,1.40726,1.39684,1.39998,98314.0,0,0.0,2022-03-17
1647561600,1.3995,1.40308,1.38941,1.3927,90037.0,0,0.0,2022-03-18
1647820800,1.39345,1.39466,1.3858,1.38749,75292.0,0,0.0,2022-03-21
1647907200,1.38725,1.39141,1.38127,1.38653,100244.0,0,0.0,2022-03-22
1647993600,1.38625,1.38865,1.37841,1.38279,85623.0,0,0.0,2022-03-23
1648080000,1.38276,1.38362,1.37557,1.37755,96569.0,0,0.0,2022-03-24
1648166400,1.3773,1.3833,1.36911,1.37048,89005.0,0,0.0,2022-03-25
1648425600,1.37054,1.38193,1.36725,1.37476,106469.0,0,0.0,2022-03-28
1648512000,1.37415,1.39359,1.37293,1.38543,136587.0,0,0.0,2022-03-29
1648598400,1.38543,1.3959,1.38313,1.39249,110893.0,0,0.0,2022-03-30
1648684800,1.39219,1.39795,1.38054,1.38349,123741.0,0,0.0,2022-03-31
1648771200,1.38349,1.38682,1.37832,1.38228,94844.0,0,0.0,2022-04-01
1649030400,1.38024,1.38431,1.36915,1.36986,72037.0,0,0.0,2022-04-04
1649116800,1.36967,1.37108,1.35883,1.36155,80982.0,0,0.0,2022-04-05
1649203200,1.36122,1.36716,1.36009,1.36643,97643.0,0,0.0,2022-04-06
1649289600,1.36588,1.37501,1.36414,1.3695,96139.0,0,0.0,2022-04-07
1649376000,1.36871,1.37122,1.36582,1.36732,85605.0,0,0.0,2022-04-08
1649635200,1.371,1.37593,1.36835,1.37472,86492.0,0,0.0,2022-04-11
1649721600,1.3739,1.37648,1.36561,1.3691,103597.0,0,0.0,2022-04-12
1649808000,1.36877,1.37206,1.36589,1.36841,93296.0,0,0.0,2022-04-13
1649894400,1.36834,1.37129,1.35543,1.36523,110906.0,0,0.0,2022-04-14
1649980800,1.36497,1.36657,1.36082,1.36353,95251.0,8,0.0,2022-04-15
1650240000,1.3615,1.36541,1.35884,1.35973,59685.0,0,0.0,2022-04-18
1650326400,1.35878,1.36458,1.35425,1.36092,98516.0,0,0.0,2022-04-19
1650412800,1.36061,1.36359,1.35319,1.3563,108283.0,0,0.0,2022-04-20
1650499200,1.3558,1.36447,1.3519,1.36292,112380.0,0,0.0,2022-04-21
1650585600,1.36324,1.37413,1.36218,1.37319,109128.0,0,0.0,2022-04-22
1650844800,1.3745,1.37599,1.36242,1.36406,131864.0,0,0.0,2022-04-25
1650931200,1.36371,1.36874,1.36005,1.36427,110021.0,0,0.0,2022-04-26
1651017600,1.36427,1.36455,1.35117,1.35345,135951.0,0,0.0,2022-04-27
1651104000,1.35308,1.35403,1.34319,1.34494,146715.0,0,0.0,2022-04-28
1651190400,1.3442,1.35788,1.33884,1.35577,127475.0,0,0.0,2022-04-29
1651449600,1.35466,1.35968,1.35164,1.35326,107289.0,0,0.0,2022-05-02
1651536000,1.35249,1.35925,1.34975,1.35087,109633.0,0,0.0,2022-05-03
1651622400,1.35079,1.355,1.34729,1.35283,133732.0,0,0.0,2022-05-04
1651708800,1.35329,1.35488,1.34594,1.35279,149681.0,0,0.0,2022-05-05
1651795200,1.35282,1.36486,1.34809,1.36067,166855.0,0,0.0,2022-05-06
1652054400,1.35992,1.3744,1.35837,1.37403,151935.0,0,0.0,2022-05-09
1652140800,1.37347,1.37687,1.36742,1.37085,155710.0,0,0.0,2022-05-10
1652227200,1.3713,1.37303,1.36358,1.36538,164555.0,0,0.0,2022-05-11
1652313600,1.36546,1.36957,1.35015,1.35366,182980.0,0,0.0,2022-05-12
1652400000,1.35372,1.35491,1.34173,1.34345,121039.0,0,0.0,2022-05-13
1652659200,1.34245,1.35016,1.33923,1.33993,124551.0,0,0.0,2022-05-16
1652745600,1.33994,1.35458,1.33896,1.35105,128099.0,0,0.0,2022-05-17
1652832000,1.35091,1.35248,1.34498,1.34846,132188.0,0,0.0,2022-05-18
