time,open,high,low,close,tick_volume,spread,real_volume,date
1301443200,1.00197,1.00526,0.9988,1.00242,72377.0,23,750000000.0,2011-03-30
1301529600,1.00243,1.00646,1.00088,1.00159,66980.0,27,352000000.0,2011-03-31
1301616000,1.00176,1.00374,0.99737,0.99999,65346.0,22,261000000.0,2011-04-01
1301875200,1.00178,1.00274,0.99847,1.00161,53069.0,50,0.0,2011-04-04
1301961600,1.0016,1.00234,0.99433,0.99474,53519.0,20,179000000.0,2011-04-05
1302048000,0.99468,1.00282,0.99376,1.00196,54028.0,27,129000000.0,2011-04-06
1302134400,1.00202,1.00807,1.00022,1.00335,59055.0,27,262500000.0,2011-04-07
1302220800,1.00332,1.01153,1.00189,1.00892,56919.0,26,177000000.0,2011-04-08
1302480000,1.00779,1.01056,1.0026,1.00315,51178.0,50,0.0,2011-04-11
1302566400,1.00316,1.01024,1.00006,1.00493,67335.0,50,0.0,2011-04-12
1302652800,1.00497,1.01409,1.00407,1.01041,60187.0,19,919000000.0,2011-04-13
1302739200,1.0104,1.01507,1.00818,1.01228,63732.0,27,38000000.0,2011-04-14
1302825600,1.0123,1.01722,1.01143,1.01333,53736.0,27,189000000.0,2011-04-15
1303084800,1.01196,1.01777,1.01095,1.01207,64656.0,25,85000000.0,2011-04-18
1303171200,1.0121,1.01297,1.00345,1.00623,59697.0,32,57000000.0,2011-04-19
1303257600,1.00626,1.02115,1.00518,1.0189,59404.0,13,108500000.0,2011-04-20
1303344000,1.0189,1.02486,1.0166,1.02374,65092.0,22,459500000.0,2011-04-21
1303430400,1.02374,1.02544,1.0208,1.02378,17730.0,34,23000000.0,2011-04-22
1303689600,1.02473,1.02652,1.02017,1.02323,53394.0,34,20000000.0,2011-04-25
1303776000,1.02324,1.0271,1.0188,1.02584,65193.0,50,152000000.0,2011-04-26
1303862400,1.0259,1.03399,1.02518,1.03151,73683.0,50,18000000.0,2011-04-27
1303948800,1.03169,1.03922,1.03151,1.03858,71051.0,19,10862000000.0,2011-04-28
1304035200,1.03848,1.04422,1.03548,1.03637,59799.0,27,238000000.0,2011-04-29
1304294400,1.03691,1.04406,1.03419,1.03973,69514.0,50,0.0,2011-05-02
1304380800,1.0397,1.04147,1.03078,1.03204,81004.0,19,648000000.0,2011-05-03
1304467200,1.03212,1.03667,1.028,1.02818,83116.0,18,2021000000.0,2011-05-04
1304553600,1.02856,1.03184,1.0209,1.0239,87812.0,23,1066000000.0,2011-05-05
1304640000,1.02393,1.03712,1.02362,1.03407,94529.0,30,428000000.0,2011-05-06
1304899200,1.035,1.04097,1.03229,1.03888,83561.0,30,172000000.0,2011-05-09
1304985600,1.03887,1.04058,1.03496,1.03757,76214.0,32,339000000.0,2011-05-10
1305072000,1.03759,1.03924,1.02651,1.02789,69933.0,50,0.0,2011-05-11
1305158400,1.02784,1.02962,1.01898,1.02666,70550.0,34,292000000.0,2011-05-12
1305244800,1.02673,1.0298,1.02201,1.02314,53787.0,28,2605000000.0,2011-05-13
1305504000,1.02437,1.03259,1.02172,1.03019,64754.0,29,52000000.0,2011-05-16
1305590400,1.03024,1.03391,1.02798,1.03224,55219.0,23,880000000.0,2011-05-17
1305676800,1.03204,1.03564,1.02967,1.03067,24012.0,20,901000000.0,2011-05-18
1305763200,1.03084,1.03354,1.02869,1.03176,24173.0,12,1045500000.0,2011-05-19
